  -5.299435718846e+00   0.000000000000e+00
  -5.264106147387e+00   0.000000000000e+00
  -5.228776575928e+00   0.000000000000e+00
  -5.193447004469e+00   0.000000000000e+00
  -5.158117433010e+00   0.000000000000e+00
  -5.122787861551e+00   0.000000000000e+00
  -5.087458290092e+00   0.000000000000e+00
  -5.052128718633e+00   0.000000000000e+00
  -5.016799147174e+00   0.000000000000e+00
  -4.981469575715e+00   0.000000000000e+00
  -4.946140004257e+00   0.000000000000e+00
  -4.910810432798e+00   0.000000000000e+00
  -4.875480861339e+00   0.000000000000e+00
  -4.840151289880e+00   0.000000000000e+00
  -4.804821718421e+00   0.000000000000e+00
  -4.769492146962e+00   0.000000000000e+00
  -4.734162575503e+00   0.000000000000e+00
  -4.698833004044e+00   0.000000000000e+00
  -4.663503432585e+00   0.000000000000e+00
  -4.628173861126e+00   0.000000000000e+00
  -4.592844289667e+00   0.000000000000e+00
  -4.557514718208e+00   0.000000000000e+00
  -4.522185146749e+00   0.000000000000e+00
  -4.486855575290e+00   0.000000000000e+00
  -4.451526003831e+00   0.000000000000e+00
  -4.416196432372e+00   0.000000000000e+00
  -4.380866860913e+00   0.000000000000e+00
  -4.345537289454e+00   0.000000000000e+00
  -4.310207717995e+00   0.000000000000e+00
  -4.274878146536e+00   0.000000000000e+00
  -4.239548575077e+00   0.000000000000e+00
  -4.204219003618e+00   0.000000000000e+00
  -4.168889432159e+00   0.000000000000e+00
  -4.133559860700e+00   0.000000000000e+00
  -4.098230289241e+00   0.000000000000e+00
  -4.062900717782e+00   0.000000000000e+00
  -4.027571146323e+00   0.000000000000e+00
  -3.992241574864e+00   5.000000000000e-08
  -3.956912003405e+00   2.780000000000e-07
  -3.921582431946e+00   5.180000000000e-07
  -3.886252860487e+00   9.040000000000e-07
  -3.850923289028e+00   1.426000000000e-06
  -3.815593717569e+00   1.888000000000e-06
  -3.780264146110e+00   2.448000000000e-06
  -3.744934574651e+00   2.984000000000e-06
  -3.709605003192e+00   3.470000000000e-06
  -3.674275431733e+00   4.154000000000e-06
  -3.638945860274e+00   4.726000000000e-06
  -3.603616288815e+00   5.650000000000e-06
  -3.568286717356e+00   6.424000000000e-06
  -3.532957145898e+00   7.004000000000e-06
  -3.497627574439e+00   7.760000000000e-06
  -3.462298002980e+00   8.390000000000e-06
  -3.426968431521e+00   9.534000000000e-06
  -3.391638860062e+00   1.025800000000e-05
  -3.356309288603e+00   1.091600000000e-05
  -3.320979717144e+00   1.171800000000e-05
  -3.285650145685e+00   1.253600000000e-05
  -3.250320574226e+00   1.362000000000e-05
  -3.214991002767e+00   1.461600000000e-05
  -3.179661431308e+00   1.538800000000e-05
  -3.144331859849e+00   1.601400000000e-05
  -3.109002288390e+00   1.716000000000e-05
  -3.073672716931e+00   1.861000000000e-05
  -3.038343145472e+00   1.898600000000e-05
  -3.003013574013e+00   2.006400000000e-05
  -2.967684002554e+00   2.110200000000e-05
  -2.932354431095e+00   2.214600000000e-05
  -2.897024859636e+00   2.302400000000e-05
  -2.861695288177e+00   2.426200000000e-05
  -2.826365716718e+00   2.494400000000e-05
  -2.791036145259e+00   2.584000000000e-05
  -2.755706573800e+00   2.701000000000e-05
  -2.720377002341e+00   2.841000000000e-05
  -2.685047430882e+00   2.892800000000e-05
  -2.649717859423e+00   3.000000000000e-05
  -2.614388287964e+00   3.091200000000e-05
  -2.579058716505e+00   3.139600000000e-05
  -2.543729145046e+00   3.291200000000e-05
  -2.508399573587e+00   3.384400000000e-05
  -2.473070002128e+00   3.473200000000e-05
  -2.437740430669e+00   3.629800000000e-05
  -2.402410859210e+00   3.693200000000e-05
  -2.367081287751e+00   3.745800000000e-05
  -2.331751716292e+00   3.819600000000e-05
  -2.296422144833e+00   3.901200000000e-05
  -2.261092573374e+00   4.027800000000e-05
  -2.225763001915e+00   4.072000000000e-05
  -2.190433430456e+00   4.087800000000e-05
  -2.155103858997e+00   4.157400000000e-05
  -2.119774287539e+00   4.279200000000e-05
  -2.084444716080e+00   4.353600000000e-05
  -2.049115144621e+00   4.333800000000e-05
  -2.013785573162e+00   4.420200000000e-05
  -1.978456001703e+00   4.375600000000e-05
  -1.943126430244e+00   4.359200000000e-05
  -1.907796858785e+00   4.454800000000e-05
  -1.872467287326e+00   4.420400000000e-05
  -1.837137715867e+00   4.363600000000e-05
  -1.801808144408e+00   4.389600000000e-05
  -1.766478572949e+00   4.409000000000e-05
  -1.731149001490e+00   4.465800000000e-05
  -1.695819430031e+00   4.396200000000e-05
  -1.660489858572e+00   4.437800000000e-05
  -1.625160287113e+00   4.437600000000e-05
  -1.589830715654e+00   4.442200000000e-05
  -1.554501144195e+00   4.390000000000e-05
  -1.519171572736e+00   4.470400000000e-05
  -1.483842001277e+00   4.429200000000e-05
  -1.448512429818e+00   4.433600000000e-05
  -1.413182858359e+00   4.448200000000e-05
  -1.377853286900e+00   4.493200000000e-05
  -1.342523715441e+00   4.454800000000e-05
  -1.307194143982e+00   4.440800000000e-05
  -1.271864572523e+00   4.551000000000e-05
  -1.236535001064e+00   4.478000000000e-05
  -1.201205429605e+00   4.463200000000e-05
  -1.165875858146e+00   4.502600000000e-05
  -1.130546286687e+00   4.414200000000e-05
  -1.095216715228e+00   4.472800000000e-05
  -1.059887143769e+00   4.510800000000e-05
  -1.024557572310e+00   4.473800000000e-05
  -9.892280008513e-01   4.507200000000e-05
  -9.538984293923e-01   4.525200000000e-05
  -9.185688579334e-01   4.475200000000e-05
  -8.832392864744e-01   4.512800000000e-05
  -8.479097150154e-01   4.528000000000e-05
  -8.125801435564e-01   4.494600000000e-05
  -7.772505720975e-01   4.532400000000e-05
  -7.419210006385e-01   4.507400000000e-05
  -7.065914291795e-01   4.520400000000e-05
  -6.712618577205e-01   4.505600000000e-05
  -6.359322862616e-01   4.563000000000e-05
  -6.006027148026e-01   4.526600000000e-05
  -5.652731433436e-01   4.490000000000e-05
  -5.299435718846e-01   4.506800000000e-05
  -4.946140004257e-01   4.515000000000e-05
  -4.592844289667e-01   4.511800000000e-05
  -4.239548575077e-01   4.506800000000e-05
  -3.886252860487e-01   4.562000000000e-05
  -3.532957145898e-01   4.553200000000e-05
  -3.179661431308e-01   4.548200000000e-05
  -2.826365716718e-01   4.491600000000e-05
  -2.473070002128e-01   4.537800000000e-05
  -2.119774287539e-01   4.541200000000e-05
  -1.766478572949e-01   4.516600000000e-05
  -1.413182858359e-01   4.533800000000e-05
  -1.059887143769e-01   4.594200000000e-05
  -7.065914291795e-02   4.529200000000e-05
  -3.532957145898e-02   4.539200000000e-05
   0.000000000000e+00   4.534400000000e-05
   3.532957145898e-02   4.522600000000e-05
   7.065914291795e-02   4.603600000000e-05
   1.059887143769e-01   4.527400000000e-05
   1.413182858359e-01   4.524200000000e-05
   1.766478572949e-01   4.499800000000e-05
   2.119774287539e-01   4.549400000000e-05
   2.473070002128e-01   4.512600000000e-05
   2.826365716718e-01   4.565600000000e-05
   3.179661431308e-01   4.525600000000e-05
   3.532957145898e-01   4.561600000000e-05
   3.886252860487e-01   4.518000000000e-05
   4.239548575077e-01   4.587000000000e-05
   4.592844289667e-01   4.504000000000e-05
   4.946140004257e-01   4.516800000000e-05
   5.299435718846e-01   4.507000000000e-05
   5.652731433436e-01   4.517200000000e-05
   6.006027148026e-01   4.494400000000e-05
   6.359322862616e-01   4.532200000000e-05
   6.712618577205e-01   4.519200000000e-05
   7.065914291795e-01   4.533800000000e-05
   7.419210006385e-01   4.554400000000e-05
   7.772505720975e-01   4.497200000000e-05
   8.125801435564e-01   4.558000000000e-05
   8.479097150154e-01   4.535400000000e-05
   8.832392864744e-01   4.503600000000e-05
   9.185688579334e-01   4.511600000000e-05
   9.538984293923e-01   4.441600000000e-05
